Lat,Long,Name,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31
37.2692,106.1655,"Ningxia, China",4,5,5,6,6,4,4,4,4,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.6086,21.7453,North Macedonia,1,1,1,1,1,3,3,3,3,7,7,7,13,13,13,17,25,34,47,66,84,113,133,145,173,195,213,234,250,266,308
-12.4634,130.8456,"Northern Territory, Australia",0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,5,5,6,6,12,12,15,15,15,17
60.472,8.4689,Norway,19,25,32,56,87,108,147,176,204,399,597,701,995,1086,1217,1329,1459,1543,1738,1906,2110,2377,2610,2845,3064,3349,3730,3985,4252,4401,4589
21.0,57.0,Oman,5,5,10,13,14,14,14,14,14,9,9,9,10,10,13,13,15,27,36,36,40,38,49,67,82,86,108,129,144,150,157
30.3753,69.3451,Pakistan,4,4,5,5,5,6,6,5,5,15,17,18,26,29,51,134,234,297,439,485,714,766,864,947,1034,1171,1339,1454,1554,1620,1836
8.538,-80.7821,Panama,0,0,0,0,0,0,0,0,0,1,7,10,26,35,42,54,68,85,108,136,199,310,339,338,434,548,663,770,880,961,1142
-6.315,143.9555,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
-23.4425,-58.4438,Paraguay,0,0,0,0,0,0,0,1,1,1,5,5,6,6,6,8,9,11,11,13,17,21,21,25,34,38,48,52,55,60,61
-9.19,-75.0152,Peru,0,0,0,0,0,1,1,6,7,11,11,15,28,38,43,86,116,144,233,230,312,357,389,408,470,557,608,639,818,873,641
13.0,122.0,Philippines,1,1,1,1,1,3,4,8,18,30,46,48,57,101,127,128,170,178,192,204,275,338,412,497,572,634,718,972,1305,1426,1947
51.9194,19.1451,Poland,0,0,0,1,1,5,5,11,16,22,31,48,66,100,116,160,220,233,349,419,530,626,740,890,1030,1198,1366,1613,1833,2017,2271
39.3999,-8.2245,Portugal,0,2,2,5,8,13,20,30,30,41,59,59,111,167,243,328,444,443,779,1009,1263,1581,2032,2307,2930,3441,4149,5027,5800,6225,7240
25.3548,51.1839,Qatar,3,3,7,8,8,8,8,15,18,24,262,262,320,333,397,435,435,448,456,460,454,461,468,485,496,506,519,544,585,641,717
35.7452,95.9956,"Qinghai, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.0167,153.4,"Queensland, Australia",8,8,10,10,5,5,5,7,7,10,12,12,27,38,53,60,70,86,136,176,213,251,311,389,435,484,546,616,646,679,733
-21.1351,55.2471,"Reunion, France",0,0,0,0,0,0,0,0,0,0,1,1,5,6,7,9,9,12,14,28,45,64,71,93,110,134,144,182,182,223,246
45.9432,24.9668,Romania,3,3,3,3,5,8,6,12,12,22,39,43,82,114,122,149,168,241,252,283,315,366,505,704,803,912,1151,1276,1566,1835,1943
60.0,90.0,Russia,0,1,1,1,2,11,11,14,14,17,17,25,42,51,55,82,106,139,189,243,293,350,421,472,626,799,987,1211,1462,1761,2199
-1.9403,29.8739,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7,8,8,17,17,19,36,40,41,50,54,60,70,70,75
17.9,-62.8333,"Saint Barthelemy, France",0,0,0,3,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5
17.357822,-62.782998,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,7,8
13.9094,-60.9789,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,8,8,12
46.8852,-56.3159,"Saint Pierre and Miquelon, France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.9843,-61.2872,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
43.9424,12.4578,San Marino,1,8,9,15,20,20,22,35,35,49,60,66,75,71,92,98,98,104,104,126,120,151,163,162,183,183,198,196,196,192,197
0.18636,6.613081,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,45.0,Saudi Arabia,0,1,1,1,5,5,5,11,15,19,20,44,85,102,102,116,165,165,268,336,376,495,546,738,869,976,1066,1162,1225,1330,1388
14.4974,-14.4524,Senegal,0,1,2,4,4,4,4,3,3,3,3,3,9,9,23,22,24,29,29,36,42,62,74,78,90,96,108,112,115,135,135
44.0165,21.0059,Serbia,0,0,0,0,0,1,1,1,1,5,12,19,35,46,48,54,64,82,102,133,169,219,245,285,365,383,456,649,728,769,884
-4.6796,55.492,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,6,7,7,7,7,7,7,7,7,8,8,8,10
35.1917,108.8701,"Shaanxi, China",36,28,28,21,20,18,18,17,17,17,12,11,11,11,11,10,7,6,6,7,6,6,6,6,7,8,8,8,8,8,8
36.3427,118.1498,"Shandong, China",309,292,241,236,174,134,125,110,52,33,28,20,14,12,12,7,8,8,7,7,8,10,10,9,10,12,13,13,13,13,14
31.202,121.4491,"Shanghai, China",44,42,41,37,33,33,26,25,24,22,21,20,19,26,26,27,30,32,34,42,50,72,71,80,98,115,129,146,153,155,163
37.5777,112.2922,"Shanxi, China",17,14,9,9,7,7,7,7,6,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3
30.6171,102.7103,"Sichuan, China",170,149,141,129,111,94,82,72,70,58,48,38,33,25,20,20,17,12,1,2,3,4,4,6,8,8,9,9,11,11,11
8.460555000000001,-11.779889,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2833,103.8333,Singapore,34,30,32,32,39,52,60,72,72,82,82,82,103,107,121,134,152,199,231,261,290,309,363,400,469,509,547,602,629,648,683
18.0425,-63.0548,"Sint Maarten, Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,6,6,6
48.669,19.699,Slovakia,0,0,0,0,0,1,1,3,3,7,10,16,32,44,54,63,72,104,122,136,177,178,179,197,209,224,267,290,312,329,360
46.1512,14.9955,Slovenia,0,0,0,0,2,7,7,16,16,31,57,89,141,180,218,252,274,274,285,340,382,412,439,476,513,546,613,665,709,735,777
5.1521,46.1996,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,4
-30.5595,22.9375,South Africa,0,0,0,0,1,1,1,3,3,7,13,17,24,38,51,62,62,116,150,202,240,274,402,550,697,915,1138,1155,1247,1292,1317
-34.9285,138.6007,"South Australia, Australia",1,1,1,3,3,5,5,5,5,5,7,7,13,16,17,26,26,34,39,47,64,97,131,167,164,229,251,281,293,299,331
6.877000000000002,31.307,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0,-4.0,Spain,82,118,162,218,254,393,460,626,1013,1628,2040,2039,4906,5679,6992,9070,10187,12206,16026,17779,21874,24421,30250,33283,40501,46406,51224,54968,58598,63460,68200
7.0,81.0,Sri Lanka,0,0,0,0,0,0,0,0,0,0,1,1,5,9,17,27,43,50,57,70,76,79,94,100,99,99,99,103,105,105,124
18.0708,-63.0501,"St Martin, France",0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,4,4,4,5,8,8,11,11,11,11,11,12,12
12.8628,30.2176,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,4,5,4,4
3.9193,-56.0278,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,5,5,7,8,8,8,8,8,8,9
63.0,16.0,Sweden,14,15,21,35,94,101,161,203,247,354,498,597,812,958,1018,1096,1182,1268,1412,1607,1727,1897,2005,2234,2448,2747,2948,3326,3574,3866,4239
46.8182,8.2275,Switzerland,27,42,54,87,110,210,264,332,369,485,644,644,1124,1342,2182,2182,2669,2985,4019,5225,6485,7245,8544,9624,10613,11489,11167,12282,12934,13740,14349
34.802075,38.99681500000001,Syria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,8,8,8
23.7,121.0,Taiwan*,30,28,29,29,31,32,32,31,29,29,30,28,29,32,38,46,54,77,81,107,123,139,165,184,204,221,236,251,266,262,278
38.861034000000004,71.276093,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.369,34.8888,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,6,12,12,12,12,13,12,13,13,18,17
-41.4545,145.9707,"Tasmania, Australia",0,1,1,1,1,1,1,2,2,2,3,3,5,5,6,7,7,10,7,7,13,19,25,25,33,44,44,57,61,61,63
15.0,101.0,Thailand,13,11,11,11,15,16,18,18,18,19,24,35,39,46,78,111,135,169,229,279,368,554,676,771,860,953,1034,1142,1284,1286,1299
39.3054,117.323,"Tianjin, China",22,22,9,9,5,5,5,5,3,2,2,1,1,1,0,0,0,0,1,1,1,1,5,9,9,15,19,25,30,38,36
31.6927,88.0924,"Tibet, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.874217,125.727539,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
8.6195,0.8248,Togo,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,15,15,17,19,22,22,23,23,23,28,23
10.6918,-61.2225,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,7,9,9,48,49,50,57,59,64,63,70,74,78,83
34.0,9.0,Tunisia,0,0,0,1,1,1,1,2,2,5,7,7,16,18,18,20,24,29,38,53,59,71,85,109,166,189,219,268,302,301,381
38.9637,35.2433,Turkey,0,0,0,0,0,0,0,0,0,0,1,1,5,5,6,18,46,97,189,355,661,1206,1492,1828,2348,3528,5564,7224,8981,10497,13074
21.69400000000001,-71.7979,"Turks and Caicos Islands, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5
37.0902,-95.7129,US,66,85,104,131,198,241,378,490,554,923,1237,1610,2118,2657,3414,4516,6271,7514,13368,18777,24982,32512,42879,52380,64101,81429,98523,117662,134824,151995,175781
1.0,32.0,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,14,14,23,30,33,33,44
48.3794,31.1656,Ukraine,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,6,12,12,14,26,43,69,69,93,139,190,300,342,459,527,618
24.0,54.0,United Arab Emirates,16,16,22,22,24,24,38,38,38,62,57,68,68,68,75,75,75,87,109,107,113,113,158,201,279,279,351,414,509,545,597
55.3781,-3.4360000000000004,United Kingdom,28,32,43,77,107,154,186,253,300,357,431,429,770,1094,1079,1458,1817,2446,2466,3724,4703,5333,6226,7434,8700,10646,13247,15499,17718,19963,22590
-32.5228,-55.7658,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,29,50,79,94,110,158,162,162,189,217,238,274,303,309,296
41.3775,64.5853,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,15,23,33,43,43,46,50,60,75,82,97,135,140,163
6.4238,-66.5897,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,33,36,42,42,70,55,62,69,76,92,75,78,78,93,93
-37.8136,144.9631,"Victoria, Australia",3,5,5,6,3,3,4,4,8,11,14,14,28,41,49,63,86,113,113,113,221,285,285,314,369,368,400,491,574,626,622
16.0,108.0,Vietnam,0,0,0,0,0,0,2,14,14,15,22,23,31,37,40,45,50,59,69,75,77,96,106,117,124,133,143,153,163,148,154
31.9522,35.2332,West Bank and Gaza,0,0,0,0,4,7,16,16,19,26,30,30,31,35,38,38,39,41,44,30,31,35,42,42,42,66,73,79,90,97,100
-31.9505,115.8605,"Western Australia, Australia",1,1,1,1,2,2,2,2,3,5,8,8,13,16,16,27,30,34,51,63,89,119,139,174,173,228,228,248,281,312,321
24.2155,-12.8858,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.1129,85.2401,"Xinjiang, China",9,7,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.552727,48.516388,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.974,101.487,"Yunnan, China",9,4,3,3,3,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,4,6,6,6,6,8
-15.4167,28.2833,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,12,16,22,28,29,35,35
29.1832,120.0934,"Zhejiang, China",158,136,119,98,90,67,60,53,38,23,19,17,17,15,19,14,15,15,15,14,16,18,16,18,19,20,24,25,28,29,30
-20.0,30.0,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,2,4,6,6,6,7
